"coronavirus policy",71,"Coronavirus Disease 2019 (COVID-19) Temporary Policy ...","https://www.scdhhs.gov/press-release/coronavirus-disease-2019-covid-19-temporary-policy-updates","www.scdhhs.gov",
"coronavirus policy",72,"WellSpan Visitor Policy Changes - WellSpan Health","https://www.wellspan.org/coronavirus/wellspan-visitor-policy-changes/","www.wellspan.org",
"coronavirus policy",73,"Coronavirus (COVID-19) Resource | Baylor Scott & White Health","https://www.bswhealth.com/coronavirus-information","www.bswhealth.com",
"coronavirus policy",74,"Coronavirus Update | Amtrak","https://www.amtrak.com/coronavirus","www.amtrak.com",
"coronavirus policy",75,"Transport Policy Responses to the Coronavirus Crisis | ITF","https://www.itf-oecd.org/covid-19/policy-responses","www.itf-oecd.org",
"coronavirus policy",76,"COVID-19 (Coronavirus) Policy Response to to Macro-Fiscal ...","https://www.worldbank.org/en/country/russia/brief/covid-19-response-macro-fiscal-russia","www.worldbank.org",
"coronavirus policy",77,"Policy regarding the coronavirus - Amerikazentrum Hamburg","https://www.amerikazentrum.de/index.php/139-news/artikel/761-policy-regarding-the-coronavirus","www.amerikazentrum.de",
"coronavirus policy",78,"COVID-19 Policy Statements and Guidance","https://oig.hhs.gov/coronavirus/policy.asp","oig.hhs.gov",
"coronavirus policy",79,"Our international coronavirus policy | Leonard Cheshire","https://www.leonardcheshire.org/about-us/our-news/coronavirus/our-international-coronavirus-policy","www.leonardcheshire.org",
"coronavirus policy",80,"Coronavirus Policy - Cycling Without Age","https://cyclingwithoutage.org/coronavirus-policy/","cyclingwithoutage.org",
"coronavirus policy",81,"UN Response to COVID-19 | United Nations","https://www.un.org/en/coronavirus/UN-response","www.un.org",
"coronavirus policy",82,"Helping move what matters - Uber","https://www.uber.com/us/en/coronavirus/","www.uber.com",
"coronavirus policy",83,"UNC Health Visitor Restrictions","https://www.unchealthcare.org/coronavirus/unc-health-visitor-restrictions/","www.unchealthcare.org",
"coronavirus policy",84,"Racism, Intolerance, and the Coronavirus: Policy ...","https://www.gmfus.org/blog/2020/07/16/racism-intolerance-and-coronavirus-policy-recommendations","www.gmfus.org",
"coronavirus policy",85,"Coronavirus » Rapid Clinical Policy development: COVID-19","https://www.england.nhs.uk/coronavirus/clinical-policy/","www.england.nhs.uk",
"coronavirus policy",86,"Families First Coronavirus Response Act: Employee Paid Leave","https://www.dol.gov/agencies/whd/pandemic/ffcra-employee-paid-leave","www.dol.gov",
"coronavirus policy",87,"coronavirus covid 19 – english | Gouvernement.fr","https://www.gouvernement.fr/en/coronavirus-covid-19","www.gouvernement.fr",
"coronavirus policy",88,"New Coronavirus Policy for UK Spouse & Partner Visas ...","https://www.lexology.com/library/detail.aspx?g=fc52a2ac-021a-4fd8-a4b2-e8fcbdd09b54","www.lexology.com",
"coronavirus policy",89,"Information on Advertising Policies about COVID-19 - Facebook","https://www.facebook.com/business/help/1123969894625935","www.facebook.com",
"coronavirus policy",90,"Covid-19 Coronavirus and Macroeconomic Policy | Barcelona ...","https://www.barcelonagse.eu/research/working-papers/covid-19-coronavirus-and-macroeconomic-policy","www.barcelonagse.eu",
"coronavirus policy",91,"Coronavirus Pandemic Response: FEMA Releases New ...","https://www.fema.gov/press-release/20200901/coronavirus-pandemic-response-fema-releases-new-policy-declarations","www.fema.gov",
"coronavirus policy",92,"COVID-19: Policies to Protect People and Communities ...","https://www.urban.org/features/covid-19-policies-protect-people-and-communities","www.urban.org",
"coronavirus policy",93,"Coronavirus Policy Briefs, Statements, and Letters - NAACP","https://www.naacp.org/coronavirus/coronavirus-policy-briefs-statements-letters/","www.naacp.org",
"coronavirus policy",94,"Covid-19: Italy tightens rules after coronavirus cases surge ...","https://www.bbc.com/news/world-europe-54592700","www.bbc.com",
"coronavirus policy",95,"Special Measures for International Air Tickets in expansion of ...","https://www.ana.co.jp/en/jp/topics/notice200123/","www.ana.co.jp",
"coronavirus policy",96,"Coronavirus disease (COVID-19) outbreak ... - WHO/Europe","https://www.euro.who.int/en/health-topics/health-emergencies/coronavirus-covid-19/publications-and-technical-guidance/health-systems/strengthening-the-health-system-response-to-covid-19/strengthening-the-health-system-response-to-covid-19-policy-brief","www.euro.who.int",
"coronavirus policy",97,"Steady State: Russian Foreign Policy After Coronavirus ...","https://carnegie.ru/2020/07/08/steady-state-russian-foreign-policy-after-coronavirus-pub-81890","carnegie.ru",
"coronavirus policy",98,"Coronavirus Policy and Guidance Documents - National ...","https://www.nga.org/coronavirus-policy-documents/","www.nga.org",
"coronavirus policy",99,"Coronavirus (COVID-19) - Brookings Institution","https://www.brookings.edu/topic/coronavirus-covid19/","www.brookings.edu",
"coronavirus policy",100,"Coronavirus: policy design for stable population recovery ...","http://blog.ifac-control.org/control/coronavirus-policy-design-for-stable-population-recovery/","blog.ifac-control.org",
"coronavirus policy",1,"Coronavirus disease (COVID-19) outbreak ... - WHO/Europe","https://www.euro.who.int/en/health-topics/health-emergencies/coronavirus-covid-19/publications-and-technical-guidance/health-systems/strengthening-the-health-system-response-to-covid-19/strengthening-the-health-system-response-to-covid-19-policy-brief","www.euro.who.int",
"coronavirus policy",2,"Steady State: Russian Foreign Policy After Coronavirus ...","https://carnegie.ru/2020/07/08/steady-state-russian-foreign-policy-after-coronavirus-pub-81890","carnegie.ru",
"coronavirus policy",3,"Coronavirus Policy and Guidance Documents - National ...","https://www.nga.org/coronavirus-policy-documents/","www.nga.org",
"coronavirus policy",4,"Coronavirus (COVID-19) - Brookings Institution","https://www.brookings.edu/topic/coronavirus-covid19/","www.brookings.edu",
"coronavirus policy",5,"Coronavirus: policy design for stable population recovery ...","http://blog.ifac-control.org/control/coronavirus-policy-design-for-stable-population-recovery/","blog.ifac-control.org",
"coronavirus policy",6,"Insurance and coronavirus (Covid-19): our expectations of ...","https://www.fca.org.uk/firms/insurance-and-coronavirus-our-expectations","www.fca.org.uk",
"coronavirus policy",7,"Can corona diplomacy cure Turkey's foreign policy isolation ...","https://www.mei.edu/publications/can-corona-diplomacy-cure-turkeys-foreign-policy-isolation","www.mei.edu",
"coronavirus policy",8,"COVID-19 Updates | Hawaiian Airlines","https://www.hawaiianairlines.com/coronavirus","www.hawaiianairlines.com",
"coronavirus policy",9,"Extenuating Circumstances Policy and the coronavirus ...","https://www.airbnb.com.au/help/article/2701/extenuating-circumstances-policy-and-the-coronavirus-covid19","www.airbnb.com.au",
"coronavirus policy",10,"Revised Enforcement Guidance for Recording Cases of ...","https://www.osha.gov/memos/2020-05-19/revised-enforcement-guidance-recording-cases-coronavirus-disease-2019-covid-19","www.osha.gov",
"coronavirus policy",11,"Coronavirus COVID-19 Info and FAQs - Hertie School","https://www.hertie-school.org/en/coronavirus-covid-19","www.hertie-school.org",
"coronavirus policy",12,"How Coronavirus Policy and Environmental Policy Intersect","https://besacenter.org/perspectives-papers/coronavirus-environmental-policy/","besacenter.org",
"coronavirus policy",13,"Covid 19 policy - Emerald Publishing","https://www.emeraldgrouppublishing.com/sites/default/files/2020-06/Emerald-covid-19-policy.pdf","www.emeraldgrouppublishing.com",
"coronavirus policy",14,"Trump's Illness and the Need for a Reset on U.S. Coronavirus ...","https://www.scientificamerican.com/article/trumps-illness-and-the-need-for-a-reset-on-u-s-coronavirus-policy1/","www.scientificamerican.com",
"coronavirus policy",15,"The Coronavirus Economic Crisis Is Reducing Merkel's EU ...","https://foreignpolicy.com/2020/03/17/coronavirus-germany-merkel-eu-legacy/","foreignpolicy.com",
"coronavirus policy",16,"COVID-19 Information Page","https://www.deadiversion.usdoj.gov/coronavirus.html","www.deadiversion.usdoj.gov",
"coronavirus policy",17,"COVID-19 Travel Order | Mass.gov","https://www.mass.gov/info-details/covid-19-travel-order","www.mass.gov",
"coronavirus policy",18,"Latest information | COVID-19 | British Airways","https://www.britishairways.com/en-gb/information/incident/coronavirus/latest-information","www.britishairways.com",
"coronavirus policy",19,"ECB set for policy decision as coronavirus sends economy ...","https://www.cnbc.com/2020/04/30/ecb-set-for-policy-decision-as-coronavirus-sends-economy-into-tailspin.html","www.cnbc.com",
"coronavirus policy",20,"Lessons from Italy's Response to Coronavirus","https://hbr.org/2020/03/lessons-from-italys-response-to-coronavirus","hbr.org",
"coronavirus policy",21,"Coronavirus Policy Response Simulator: Health and ...","https://budgetmodel.wharton.upenn.edu/issues/2020/5/1/coronavirus-reopening-simulator","budgetmodel.wharton.upenn.edu",
"coronavirus policy",22,"Coronavirus and Health Policy: A JAMA Network Interview ...","https://jamanetwork.com/channels/health-forum/fullarticle/2765522","jamanetwork.com",
"coronavirus policy",23,"The Coronavirus Policy Wave: When Will the Bill Come Due ...","https://www.alliancebernstein.com/library/the-coronavirus-policy-wave-when-will-the-bill-come-due.htm","www.alliancebernstein.com",
"coronavirus policy",24,"Traveling to Vermont | Vermont Department of Health","https://www.healthvermont.gov/response/coronavirus-covid-19/traveling-vermont","www.healthvermont.gov",
"coronavirus policy",25,"Medicare & Coronavirus - Medicare.gov","https://www.medicare.gov/medicare-coronavirus","www.medicare.gov",
"coronavirus policy",26,"Home | Covid-19 - Maine.gov","http://www.maine.gov/covid19/","www.maine.gov",
"coronavirus policy",27,"At a glance: What customers need to know about Starbucks ...","https://stories.starbucks.com/press/2020/what-customers-need-to-know-about-starbucks-response-to-covid-19/","stories.starbucks.com",
"coronavirus policy",28,"Experts call for rejection of Coronavirus policy based only on ...","https://www.manchester.ac.uk/discover/news/coronavirus-policy-based-only-on-age/","www.manchester.ac.uk",
"coronavirus policy",29,"Coronavirus (COVID-19) Interim Policy Resources | UW Policies","https://www.wisconsin.edu/uw-policies/coronavirus-covid-19-policy-resources/","www.wisconsin.edu",
"coronavirus policy",30,"Hilton's COVID-19 Response & Policies | Hotels by Hilton","https://covid.hilton.com/","covid.hilton.com",
"coronavirus policy",31,"Edit Policy: Coronavirus und das Europaparlament – nicht ...","https://www.heise.de/newsticker/meldung/Edit-Policy-Coronavirus-und-das-Europaparlament-nicht-digital-genug-4683176.html","www.heise.de",
"coronavirus policy",32,"[Covid19] Artikel 19: Policy Briefing “Viral Lügen ...","https://amarceurope.eu/covid19-article19-policy-briefing-viral-lies-misinformation-and-the-coronavirus/?lang=de","amarceurope.eu",
"coronavirus policy",33,"COVID-19 | Policy Support and Governance Gateway | Food ...","http://www.fao.org/policy-support/coronavirus-pandemic/en/","www.fao.org",
"coronavirus policy",34,"Demography and the Coronavirus Pandemic | Population ...","https://population-europe.eu/policy-brief/demography-and-coronavirus-pandemic","population-europe.eu",
"coronavirus policy",35,"EU to adopt unified policy on coronavirus mobile apps | Reuters","https://www.reuters.com/article/us-health-coronavirus-eu-tech-idUSKBN21Q15H","www.reuters.com",
"coronavirus policy",36,"Coronavirus Policy Advocacy and Government Response ...","https://www.uschamber.com/coronavirus-policy-advocacy-and-government-response","www.uschamber.com",
"coronavirus policy",37,"KEA unveils interactive visualization on national measures to ...","https://keanet.eu/kea-unveils-visualization-on-national-measures-to-mitigate-covid-19-impact-on-ccs/","keanet.eu",
"coronavirus policy",38,"Sport policy during the coronavirus pandemic | The ...","https://thecommonwealth.org/media/news/sport-policy-during-coronavirus-pandemic","thecommonwealth.org",
"coronavirus policy",39,"Coronavirus (COVID-19) Resources | Meritus Health","https://www.meritushealth.com/patients-visitors/public-notice/","www.meritushealth.com",
"coronavirus policy",40,"Coronavirus Workplace Policies | Harvard Human Resources","https://hr.harvard.edu/corona-virus-workplace-policies","hr.harvard.edu",
"coronavirus policy",41,"County's Response to Coronavirus (COVID-19) | Durham ...","https://www.dconc.gov/county-departments/departments-f-z/public-information/covid-19","www.dconc.gov",
"coronavirus policy",42,"Coronavirus | UCOP","https://www.ucop.edu/research-policy-analysis-coordination/policies-guidance/coronavirus/index.html","www.ucop.edu",
"coronavirus policy",43,"See How Coronavirus Restrictions Compare to Case Counts ...","https://www.nytimes.com/interactive/2020/11/18/us/covid-state-restrictions.html","www.nytimes.com",
"coronavirus policy",44,"Coronavirus policy | Institute and Faculty of Actuaries","https://www.actuaries.org.uk/coronavirus-policy","www.actuaries.org.uk",
"coronavirus policy",45,"Coronavirus Policy Implications | R Street","https://www.rstreet.org/issue/coronavirus-policy-implications/","www.rstreet.org",
"coronavirus policy",46,"Coronavirus Policy 2020 | Abbots Care","https://www.abbotscare.com/covid-19/coronavirus-policy-2020/","www.abbotscare.com",
"coronavirus policy",47,"Travel advice and information - Flying with us - Etihad Airways","https://www.etihad.com/en/travel-updates/covid-19","www.etihad.com",
"coronavirus policy",48,"The Biden Plan to Combat Coronavirus (COVID-19) and ...","https://joebiden.com/covid-plan/","joebiden.com",
"coronavirus policy",49,"Lagarde to confront coronavirus crisis at ECB policy meeting ...","https://www.ft.com/content/79a280c6-5fb5-11ea-b0ab-339c2307bcd4","www.ft.com",
"coronavirus policy",50,"Starmer: Government needs to be 'transparent' on coronavirus ...","https://www.bbc.com/news/uk-politics-52446703","www.bbc.com",
"coronavirus policy",51,"Criticism from doctors about current coronavirus policy ...","https://www.universiteitleiden.nl/en/news/2020/10/criticism-from-doctors-about-current-coronavirus-policy","www.universiteitleiden.nl",
"coronavirus policy",52,"The UK's very-different coronavirus policy — Quartz","https://qz.com/1819880/the-uks-very-different-coronavirus-policy/","qz.com",
"coronavirus policy",53,"How should fiscal policy respond to the coronavirus (covid-19 ...","https://www.ifs.org.uk/publications/14746","www.ifs.org.uk",
"coronavirus policy",54,"The global economic policy response to coronavirus takes ...","https://www.atlanticcouncil.org/blogs/new-atlanticist/the-global-economic-policy-response-to-coronavirus-takes-shape/","www.atlanticcouncil.org",
"coronavirus policy",55,"Coronavirus Is Spreading across Borders, But It Is Not a ...","https://www.migrationpolicy.org/news/coronavirus-not-a-migration-problem","www.migrationpolicy.org",
"coronavirus policy",56,"Long-Term Care Policy after Covid-19 — Solving the Nursing ...","https://www.nejm.org/doi/full/10.1056/NEJMp2014811","www.nejm.org",
"coronavirus policy",57,"Public Charge | USCIS","https://www.uscis.gov/green-card/green-card-processes-and-procedures/public-charge","www.uscis.gov",
"coronavirus policy",58,"Fact Sheet: DHS Measures on the Border to Limit the Further ...","https://www.dhs.gov/news/2020/10/19/fact-sheet-dhs-measures-border-limit-further-spread-coronavirus","www.dhs.gov",
"coronavirus policy",59,"Self-isolation and treating coronavirus (COVID-19) symptoms ...","https://www.nhs.uk/conditions/coronavirus-covid-19/self-isolation-and-treatment/","www.nhs.uk",
"coronavirus policy",60,"Herd immunity policy in German schools leads to explosion of ...","https://www.wsws.org/en/articles/2020/11/14/coro-n14.html","www.wsws.org",
"coronavirus policy",61,"Coronavirus in Deutschland: Regelungen und Einschränkungen","https://www.bundesregierung.de/breg-de/themen/coronavirus/corona-massnahmen-1734724","www.bundesregierung.de",
"coronavirus policy",62,"A National and State Plan To End the Coronavirus Crisis ...","https://www.americanprogress.org/issues/healthcare/news/2020/04/03/482613/national-state-plan-end-coronavirus-crisis/","www.americanprogress.org",
"coronavirus policy",63,"COVID-19 (coronavirus) | NSW Government","https://www.nsw.gov.au/covid-19","www.nsw.gov.au",
"coronavirus policy",64,"Coronavirus","https://dphhs.mt.gov/publichealth/cdepi/diseases/coronavirusmt","dphhs.mt.gov",
"coronavirus policy",65,"Ready for takeoff - Air Canada","https://www.aircanada.com/ca/en/aco/home/book/travel-news-and-updates/2020/covid-19.html","www.aircanada.com",
"coronavirus policy",66,"Coronavirus disease (COVID-19): Who can travel to Canada ...","https://www.canada.ca/en/immigration-refugees-citizenship/services/coronavirus-covid19/travel-restrictions-exemptions.html","www.canada.ca",
"coronavirus policy",67,"Face ... - Department of Health and Human Services Victoria","https://www.dhhs.vic.gov.au/face-masks-vic-covid-19","www.dhhs.vic.gov.au",
"coronavirus policy",68,"COVID-19 Coronavirus Updates and Guidance","https://www.baltimorecountymd.gov/covid-19/","www.baltimorecountymd.gov",
"coronavirus policy",69,"Additional Policy and Regulatory Revisions ... - Federal Register","https://www.federalregister.gov/documents/2020/11/06/2020-24332/additional-policy-and-regulatory-revisions-in-response-to-the-covid-19-public-health-emergency","www.federalregister.gov",
"coronavirus policy",70,"Has Sweden's coronavirus strategy failed? - The Washington ...","https://www.washingtonpost.com/world/2020/11/18/sweden-coronavirus-surge-policy/","www.washingtonpost.com",
"coronavirus policy",71,"State's attorney's office reviewing coronavirus policy for staff ...","https://www.chicagotribune.com/news/criminal-justice/ct-cook-county-prosecutors-covid-20201113-26f5mzjvzngrtk45dgie77rvk4-story.html","www.chicagotribune.com",
"coronavirus policy",72,"Keeping People Safe and Informed About the Coronavirus ...","https://about.fb.com/news/2020/10/coronavirus/","about.fb.com",
"coronavirus policy",73,"OhioHealth returns to no visitors policy as coronavirus cases rise","https://www.cleveland19.com/2020/11/18/ohiohealth-returns-no-visitors-policy-coronavirus-cases-rise/","www.cleveland19.com",
"coronavirus policy",74,"Simple messages and coherent policy needed to clear up ...","https://www.ctvnews.ca/health/coronavirus/simple-messages-and-coherent-policy-needed-to-clear-up-covid-confusion-experts-1.5193008","www.ctvnews.ca",
"coronavirus policy",75,"Americans Fault China for Its Role in the Spread of COVID-19 ...","https://www.pewresearch.org/global/2020/07/30/americans-fault-china-for-its-role-in-the-spread-of-covid-19/","www.pewresearch.org",
"coronavirus policy",76,"Physical distancing interventions and incidence of coronavirus ...","https://www.bmj.com/content/370/bmj.m2743","www.bmj.com",
"coronavirus policy",77,"EDITORIAL: DeSantis wrong about coronavirus policy ...","https://www.yoursun.com/charlotte/opinion/editorials/editorial-desantis-wrong-about-coronavirus-policy/article_1f82b65e-237a-11eb-958c-afac01006062.html","www.yoursun.com",
"coronavirus policy",78,"Senior Pentagon official tests positive for coronavirus after ...","https://www.stripes.com/news/us/senior-pentagon-official-tests-positive-for-coronavirus-after-meeting-with-lithuanian-defense-minister-1.652771","www.stripes.com",
"coronavirus policy",79,"Federal Trade Commission | Protecting America's Consumers","https://www.ftc.gov/","www.ftc.gov",
"coronavirus policy",80,"US Covid-19: States enact more Covid-19 rules as the US hits ...","https://www.cnn.com/2020/11/15/health/us-coronavirus-sunday/index.html","www.cnn.com",
"coronavirus policy",81,"B.C.'s response to COVID-19 - Province of British Columbia","https://www2.gov.bc.ca/gov/content/safety/emergency-preparedness-response-recovery/covid-19-provincial-support","www2.gov.bc.ca",
"coronavirus policy",82,"Letter regarding MIT's response to the coronavirus disease ...","https://news.mit.edu/2020/letter-regarding-coronavirus-disease-0305","news.mit.edu",
"coronavirus policy",83,"Coronavirus - Gatherings and Face Mask Order","https://www.michigan.gov/coronavirus/0,9753,7-406-98178_98455-543708--,00.html","www.michigan.gov",
"coronavirus policy",84,"Implementing social distancing policy measures in the battle ...","https://implementationsciencecomms.biomedcentral.com/articles/10.1186/s43058-020-00065-x","implementationsciencecomms.biomedcentral.com",
"coronavirus policy",85,"Murray Calloway County Hospital returns to no visitor policy ...","https://www.wpsdlocal6.com/coronavirus_news/murray-calloway-county-hospital-returns-to-no-visitor-policy/article_3a2d9a66-2aee-11eb-98b3-67f6edbb465b.html","www.wpsdlocal6.com",
"coronavirus policy",86,"MCCH no visitor policy | Coronavirus News | metropolisplanet ...","https://www.metropolisplanet.com/coronavirus_news/mcch-no-visitor-policy/image_ed3eade5-aa9c-5fa4-8dc7-e57dd3e4f6ce.html","www.metropolisplanet.com",
"coronavirus policy",87,"Mask rule set to be relaxed in Victoria on Sunday as ... - 9News","https://www.9news.com.au/national/face-mask-rule-set-to-be-relaxed-in-victoria-coronavirus-restrictions-ease/c6ab5b87-f336-4d81-a9dd-bc4a4fba7bff","www.9news.com.au",
"coronavirus policy",88,"How Covid-19 Has Transformed Tax Policy in the Asia-Pacific","https://news.bloombergtax.com/daily-tax-report-international/how-covid-19-has-transformed-tax-policy-in-the-asia-pacific","news.bloombergtax.com",
"coronavirus policy",89,"COVID-19: CJRS extension Q&A - 17 November 2020 ...","https://gowlingwlg.com/en/insights-resources/articles/2020/covid-19-cjrs-extension-q-a-17-november-2020/","gowlingwlg.com",
"coronavirus policy",90,"'3-week pause': Michigan announces stricter COVID rules ...","https://www.clickondetroit.com/news/michigan/2020/11/16/3-week-pause-michigan-announces-stricter-covid-rules-what-to-know/","www.clickondetroit.com",
"coronavirus policy",91,"Covid-19: Prince Albert II sheds light on his policy choices","https://www.monaco-tribune.com/en/2020/11/covid-19-prince-albert-ii-sheds-light-on-his-policy-choices/","www.monaco-tribune.com",
"coronavirus policy",92,"COVID-19 Information Center - Missouri State University","https://www.missouristate.edu/Coronavirus/?rel=20201119T0950","www.missouristate.edu",
"coronavirus policy",93,"Mask asks: Facial coverings policy for CTA drivers; South ...","https://chi.streetsblog.org/2020/11/17/mask-asks-facial-coverings-policy-for-cta-drivers-south-shore-drops-covid-denier-cars/","chi.streetsblog.org",
"coronavirus policy",94,"Delta extends policy of blocking middle seats amid Covid ...","https://www.bizjournals.com/losangeles/news/2020/11/19/delta-air-lines-middle-seats-blocked.html","www.bizjournals.com",
"coronavirus policy",95,"Government's care home Covid response 'devastating policy ...","https://www.newschain.uk/news/governments-care-home-covid-response-devastating-policy-failure-court-told-49206","www.newschain.uk",
"coronavirus policy",96,"South Dakota nurse says some COVID-19 patients die in denial","https://www.usatoday.com/story/news/health/2020/11/17/south-dakota-nurse-jodi-doering-covid-19-patients-denial/6330791002/","www.usatoday.com",
"coronavirus policy",97,"Oil demand to hog limelight despite OPEC+, US policy shifts ...","https://www.spglobal.com/platts/en/market-insights/blogs/oil/111720_fft_oil_demand_opec_us_policy_shifts","www.spglobal.com",
"coronavirus policy",1,"COVID-19 Guidance: Businesses and Employers | CDC","https://www.cdc.gov/coronavirus/2019-ncov/community/guidance-business-response.html","www.cdc.gov",
"coronavirus policy",2,"coronavirus covid 19 – english | Gouvernement.fr","https://www.gouvernement.fr/en/coronavirus-covid-19","www.gouvernement.fr",
"coronavirus policy",3,"Policy implications of Coronavirus crisis for rural development","http://www.oecd.org/coronavirus/policy-responses/policy-implications-of-coronavirus-crisis-for-rural-development-6b9d189a/","www.oecd.org",
"coronavirus policy",4,"COVID-19: Protecting people and societies - OECD","https://www.oecd.org/coronavirus/policy-responses/covid-19-protecting-people-and-societies-e5c9de1a/","www.oecd.org",
"coronavirus policy",5,"EBRD coronavirus policy response","https://www.ebrd.com/what-we-do/coronavirus/coronavirus-policy-response","www.ebrd.com",
"coronavirus policy",6,"Coronavirus (COVID-19) Update: FDA Issues New Policy to ...","https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-issues-new-policy-help-expedite-availability-diagnostics","www.fda.gov",
"coronavirus policy",7,"Enforcement Policy for Face Masks and Respirators During ...","https://www.fda.gov/regulatory-information/search-fda-guidance-documents/enforcement-policy-face-masks-and-respirators-during-coronavirus-disease-covid-19-public-health","www.fda.gov",
"coronavirus policy",8,"Visiting arrangements in care homes for the period of national ...","https://www.gov.uk/government/publications/visiting-care-homes-during-coronavirus/update-on-policies-for-visiting-arrangements-in-care-homes","www.gov.uk",
"coronavirus policy",9,"Coronavirus (COVID-19): guidance and support - GOV.UK","https://www.gov.uk/coronavirus","www.gov.uk",
"coronavirus policy",10,"Policy brief: Coronavirus response policy needs and ...","https://www.theigc.org/publication/policy-brief-coronavirus-response-policy-needs-and-opportunities/","www.theigc.org",
"coronavirus policy",11,"Coronavirus Dashboard: EU Cohesion Policy response","https://ec.europa.eu/commission/presscorner/detail/en/IP_20_1864","ec.europa.eu",
"coronavirus policy",12,"Global impact and policy recommendations (COVID-19 and ...","https://www.ilo.org/global/topics/coronavirus/impacts-and-responses/lang--en/index.htm","www.ilo.org",
"coronavirus policy",13,"COVID-19 Medical Misinformation Policy - YouTube Help","https://support.google.com/youtube/answer/9891785?hl=en","support.google.com",
"coronavirus policy",14,"Government Response to Coronavirus, COVID-19 | USAGov","https://www.usa.gov/coronavirus","www.usa.gov",
"coronavirus policy",15,"Fiscal policy-making in the time of Coronavirus - Institut ...","https://institutdelors.eu/en/publications/fiscal-policy-making-in-the-time-of-coronavirus/","institutdelors.eu",
"coronavirus policy",16,"State Data and Policy Actions to Address Coronavirus | KFF","https://www.kff.org/coronavirus-covid-19/issue-brief/state-data-and-policy-actions-to-address-coronavirus/","www.kff.org",
"coronavirus policy",17,"New UNESCO Policy Briefs launched assessing the COVID-19","https://en.unesco.org/news/new-unesco-policy-briefs-launched-assessing-covid-19-disinfodemic-0","en.unesco.org",
"coronavirus policy",18,"Coronavirus policy asks | RPS - Royal Pharmaceutical Society","https://www.rpharms.com/resources/pharmacy-guides/coronavirus-covid-19/coronavirus-policy-asks","www.rpharms.com",
"coronavirus policy",19,"Dutch measures against coronavirus | Coronavirus COVID-19 ...","https://www.government.nl/topics/coronavirus-covid-19/tackling-new-coronavirus-in-the-netherlands","www.government.nl",
"coronavirus policy",20,"Target's coronavirus response - Target Corporate","https://corporate.target.com/about/purpose-history/our-commitments/target-coronavirus-hub","corporate.target.com",
"coronavirus policy",21,"Travel Update Center: Safety & Flexibility | Delta Air Lines","https://www.delta.com/us/en/travel-update-center/overview","www.delta.com",
"coronavirus policy",22,"To set coronavirus policy, model lives and livelihoods in lockstep","https://www.nature.com/articles/d41586-020-01504-4","www.nature.com",
"coronavirus policy",23,"Coronavirus travel updates − Travel information − American ...","https://www.aa.com/i18n/travel-info/coronavirus-updates.jsp","www.aa.com",
"coronavirus policy",24,"Supplier Coronavirus Policy - Intel","https://www.intel.com/content/www/us/en/supplier/documents/supplier-coronavirus-policy.html","www.intel.com",
"coronavirus policy",25,"COVID-19 General Visitation Guidelines & Visitor Policy ...","https://www.nyp.org/coronavirus-information/coronavirus-visitor-policy-change","www.nyp.org",
"coronavirus policy",26,"The coronavirus, markets and public policy: challenges and ...","https://www.oxera.com/agenda/the-coronavirus-markets-and-public-policy-challenges-and-impacts/","www.oxera.com",
"coronavirus policy",27,"Coronavirus Government Response Tracker | Blavatnik ...","https://www.bsg.ox.ac.uk/research/research-projects/coronavirus-government-response-tracker","www.bsg.ox.ac.uk",
"coronavirus policy",28,"Travel information: COVID19 - Accor Hotels","https://all.accor.com/event/information.en.shtml","all.accor.com",
"coronavirus policy",29,"Coronavirus Policy Coverage Concerns - Marsh","https://www.marsh.com/vn/en/insights/research/coronavirus-policy-coverage-concerns.html","www.marsh.com",
"coronavirus policy",30,"Mixed Sector Impact of Global Coronavirus Policy Responses","https://www.fitchratings.com/research/corporate-finance/mixed-sector-impact-of-global-coronavirus-policy-responses-08-06-2020","www.fitchratings.com",
"coronavirus policy",31,"COVID-19 Update | Hyatt Hotels","https://www.hyatt.com/info/coronavirus-statement","www.hyatt.com",
"coronavirus policy",32,"Air France Operations News - Air France official website","https://www.airfrance.us/US/en/common/page_flottante/hp/news-air-traffic-air-france.htm","www.airfrance.us",
"coronavirus policy",33,"Extenuating Circumstances Policy and the ... - Airbnb","https://www.airbnb.com/help/article/2701/extenuating-circumstances-policy-and-the-coronavirus-covid19","www.airbnb.com",
"coronavirus policy",34,"Coronavirus and Eurostar services | Travel news | Travel ...","https://www.eurostar.com/rw-en/travel-info/service-information/coronavirus-and-eurostar-service","www.eurostar.com",
"coronavirus policy",35,"Coronavirus policy - Natural Power","https://www.naturalpower.com/uk/news/news-post/coronavirus-policy","www.naturalpower.com",
"coronavirus policy",36,"Coronavirus Policy – EuroSLA30","https://www.ub.edu/eurosla2020/coronavirus-policy/","www.ub.edu",
"coronavirus policy",37,"Coronavirus Policy for Pro Global Media","https://www.propubs.com/about-us/coronavirus-policy","www.propubs.com",
"coronavirus policy",38,"Transport Policy Responses to the Coronavirus Crisis | ITF","https://www.itf-oecd.org/covid-19/policy-responses","www.itf-oecd.org",
"coronavirus policy",39,"Coronavirus (COVID-19) company policy | Workable","https://resources.workable.com/coronavirus-covid-19-company-policy","resources.workable.com",
